VERTEX = 2000
0.204082	3.28205	-0.107292
0.204082	3.38462	-0.0489053
0.204082	3.48718	0.0170596
0.204082	3.58974	0.0906702
0.204082	3.69231	0.171946
0.204082	3.79487	0.260857
0.204082	3.89744	0.357326
0.204082	4	0.461227
0.306122	0	-0.870296
0.306122	0.102564	-0.732304
0.306122	0.205128	-0.614195
0.306122	0.307692	-0.514386
0.306122	0.410256	-0.431344
0.306122	0.512821	-0.363581
0.306122	0.615385	-0.309659
0.306122	0.717949	-0.268185
0.306122	0.820513	-0.237816
0.306122	0.923077	-0.217255
0.306122	1.02564	-0.205253
0.306122	1.12821	-0.200609
0.306122	1.23077	-0.202168
0.306122	1.33333	-0.208823
0.306122	1.4359	-0.219517
0.306122	1.53846	-0.233236
0.306122	1.64103	-0.249018
0.306122	1.74359	-0.265946
0.306122	1.84615	-0.28315
0.306122	1.94872	-0.29981
0.306122	2.05128	-0.31515
0.306122	2.15385	-0.328446
0.306122	2.25641	-0.339017
0.306122	2.35897	-0.346233
0.306122	2.46154	-0.34951
0.306122	2.5641	-0.348311
0.306122	2.66667	-0.342147
0.306122	2.76923	-0.330577
0.306122	2.87179	-0.313207
0.306122	2.97436	-0.28969
0.306122	3.07692	-0.259729
0.306122	3.17949	-0.223071
0.306122	3.28205	-0.179513
0.306122	3.38462	-0.128899
0.306122	3.48718	-0.0711195
0.306122	3.58974	-0.00611337
0.306122	3.69231	0.066133
0.306122	3.79487	0.145586
0.306122	3.89744	0.232164
0.306122	4	0.325738
0.408163	0	-0.824794
0.408163	0.102564	-0.690408
0.408163	0.205128	-0.575615
0.408163	0.307692	-0.478868
0.408163	0.410256	-0.398666
0.408163	0.512821	-0.333556
0.408163	0.615385	-0.282129
0.408163	0.717949	-0.243025
0.408163	0.820513	-0.214929
0.408163	0.923077	-0.196575
0.408163	1.02564	-0.186742
0.408163	1.12821	-0.184254
0.408163	1.23077	-0.187985
0.408163	1.33333	-0.196854
0.408163	1.4359	-0.209825
0.408163	1.53846	-0.225913
0.408163	1.64103	-0.244175
0.408163	1.74359	-0.263717
0.408163	1.84615	-0.283692
0.408163	1.94872	-0.303298
0.408163	2.05128	-0.321781
0.408163	2.15385	-0.338434
0.408163	2.25641	-0.352594
0.408163	2.35897	-0.363648
0.408163	2.46154	-0.371027
0.408163	2.5641	-0.374211
0.408163	2.66667	-0.372725
0.408163	2.76923	-0.36614
0.408163	2.87179	-0.354076
0.408163	2.97436	-0.336198
0.408163	3.07692	-0.312218
0.408163	3.17949	-0.281894
0.408163	3.28205	-0.245032
0.408163	3.38462	-0.201484
0.408163	3.48718	-0.151148
0.408163	3.58974	-0.0939691
0.408163	3.69231	-0.0299398
0.408163	3.79487	0.0409018
0.408163	3.89744	0.11847
0.408163	4	0.202634
0.510204	0	-0.777848
0.510204	0.102564	-0.64731
0.510204	0.205128	-0.536055
0.510204	0.307692	-0.442571
0.510204	0.410256	-0.36539
0.510204	0.512821	-0.303088
0.510204	0.615385	-0.25429
0.510204	0.717949	-0.217665
0.510204	0.820513	-0.191929
0.510204	0.923077	-0.175842
0.510204	1.02564	-0.168211
0.510204	1.12821	-0.167889
0.510204	1.23077	-0.173774
0.510204	1.33333	-0.184811
0.510204	1.4359	-0.199988
0.510204	1.53846	-0.218343
0.510204	1.64103	-0.238956
0.510204	1.74359	-0.260955
0.510204	1.84615	-0.283514
0.510204	1.94872	-0.30585
0.510204	2.05128	-0.327228
0.510204	2.15385	-0.34696
0.510204	2.25641	-0.364401
0.510204	2.35897	-0.378953
0.510204	2.46154	-0.390065
0.510204	2.5641	-0.397229
0.510204	2.66667	-0.399986
0.510204	2.76923	-0.39792
0.510204	2.87179	-0.390663
0.510204	2.97436	-0.377891
0.510204	3.07692	-0.359327
0.510204	3.17949	-0.334739
0.510204	3.28205	-0.303942
0.510204	3.38462	-0.266795
0.510204	3.48718	-0.223204
0.510204	3.58974	-0.173121
0.510204	3.69231	-0.116543
0.510204	3.79487	-0.053513
0.510204	3.89744	0.01588
0.510204	4	0.0915013
0.612245	0	-0.729993
0.612245	0.102564	-0.603488
0.612245	0.205128	-0.495939
0.612245	0.307692	-0.405864
0.612245	0.410256	-0.331829
0.612245	0.512821	-0.272442
0.612245	0.615385	-0.226359
0.612245	0.717949	-0.192277
0.612245	0.820513	-0.168942
0.612245	0.923077	-0.155142
0.612245	1.02564	-0.149712
0.612245	1.12821	-0.15153
0.612245	1.23077	-0.159521
0.612245	1.33333	-0.172653
0.612245	1.4359	-0.189941
0.612245	1.53846	-0.210442
0.612245	1.64103	-0.233261
0.612245	1.74359	-0.257546
0.612245	1.84615	-0.282491
0.612245	1.94872	-0.307335
0.612245	2.05128	-0.33136
0.612245	2.15385	-0.353896
0.612245	2.25641	-0.374314
0.612245	2.35897	-0.392035
0.612245	2.46154	-0.406521
0.612245	2.5641	-0.417279
0.612245	2.66667	-0.423864
0.612245	2.76923	-0.425873
0.612245	2.87179	-0.422949
0.612245	2.97436	-0.41478
0.612245	3.07692	-0.401099
0.612245	3.17949	-0.381683
0.612245	3.28205	-0.356356
0.612245	3.38462	-0.324985
0.612245	3.48718	-0.287482
0.612245	3.58974	-0.243805
0.612245	3.69231	-0.193956
0.612245	3.79487	-0.137983
0.612245	3.89744	-0.0759789
0.612245	4	-0.00807976
0.714286	0	-0.681743
0.714286	0.102564	-0.559404
0.714286	0.205128	-0.455674
0.714286	0.307692	-0.369106
0.714286	0.410256	-0.298296
0.714286	0.512821	-0.241884
0.714286	0.615385	-0.198556
0.714286	0.717949	-0.16704
0.714286	0.820513	-0.146109
0.714286	0.923077	-0.134581
0.714286	1.02564	-0.131315
0.714286	1.12821	-0.135218
0.714286	1.23077	-0.145239
0.714286	1.33333	-0.16037
0.714286	1.4359	-0.17965
0.714286	1.53846	-0.202159
0.714286	1.64103	-0.227023
0.714286	1.74359	-0.253412
0.714286	1.84615	-0.28054
0.714286	1.94872	-0.307663
0.714286	2.05128	-0.334085
0.714286	2.15385	-0.35915
0.714286	2.25641	-0.382249
0.714286	2.35897	-0.402816
0.714286	2.46154	-0.420329
0.714286	2.5641	-0.43431
0.714286	2.66667	-0.444325
0.714286	2.76923	-0.449985
0.714286	2.87179	-0.450944
0.714286	2.97436	-0.446901
0.714286	3.07692	-0.437599
0.714286	3.17949	-0.422823
0.714286	3.28205	-0.402405
0.714286	3.38462	-0.376219
0.714286	3.48718	-0.344185
0.714286	3.58974	-0.306265
0.714286	3.69231	-0.262467
0.714286	3.79487	-0.212841
0.714286	3.89744	-0.157483
0.714286	4	-0.0965318
0.816327	0	-0.633586
0.816327	0.102564	-0.515498
0.816327	0.205128	-0.415655
0.816327	0.307692	-0.332645
0.816327	0.410256	-0.265095
0.816327	0.512821	-0.211677
0.816327	0.615385	-0.171107
0.816327	0.717949	-0.142142
0.816327	0.820513	-0.123585
0.816327	0.923077	-0.114279
0.816327	1.02564	-0.113113
0.816327	1.12821	-0.119018
0.816327	1.23077	-0.130967
0.816327	1.33333	-0.147979
0.816327	1.4359	-0.169114
0.816327	1.53846	-0.193476
0.816327	1.64103	-0.220211
0.816327	1.74359	-0.248511
0.816327	1.84615	-0.277608
0.816327	1.94872	-0.30678
0.816327	2.05128	-0.335345
0.816327	2.15385	-0.362667
0.816327	2.25641	-0.388153
0.816327	2.35897	-0.411251
0.816327	2.46154	-0.431454
0.816327	2.5641	-0.448299
0.816327	2.66667	-0.461363
0.816327	2.76923	-0.47027
0.816327	2.87179	-0.474684
0.816327	2.97436	-0.474314
0.816327	3.07692	-0.468913
0.816327	3.17949	-0.458274
0.816327	3.28205	-0.442236
0.816327	3.38462	-0.420681
0.816327	3.48718	-0.393533
0.816327	3.58974	-0.36076
0.816327	3.69231	-0.322373
0.816327	3.79487	-0.278425
0.816327	3.89744	-0.229015
0.816327	4	-0.174283
0.918367	0	-0.585984
0.918367	0.102564	-0.472187
0.918367	0.205128	-0.37626
0.918367	0.307692	-0.296819
0.918367	0.410256	-0.232526
0.918367	0.512821	-0.182085
0.918367	0.615385	-0.14424
0.918367	0.717949	-0.117779
0.918367	0.820513	-0.101532
0.918367	0.923077	-0.0943722
0.918367	1.02564	-0.095213
0.918367	1.12821	-0.103012
0.918367	1.23077	-0.116767
0.918367	1.33333	-0.135521
0.918367	1.4359	-0.158357
0.918367	1.53846	-0.184402
0.918367	1.64103	-0.212822
0.918367	1.74359	-0.24283
0.918367	1.84615	-0.273678
0.918367	1.94872	-0.304661
0.918367	2.05128	-0.335117
0.918367	2.15385	-0.364425
0.918367	2.25641	-0.392007
0.918367	2.35897	-0.417328
0.918367	2.46154	-0.439895
0.918367	2.5641	-0.459256
0.918367	2.66667	-0.475002
0.918367	2.76923	-0.486768
0.918367	2.87179	-0.494228
0.918367	2.97436	-0.497101
0.918367	3.07692	-0.495148
0.918367	3.17949	-0.488171
0.918367	3.28205	-0.476015
0.918367	3.38462	-0.458566
0.918367	3.48718	-0.435756
0.918367	3.58974	-0.407555
0.918367	3.69231	-0.373979
0.918367	3.79487	-0.335082
0.918367	3.89744	-0.290964
0.918367	4	-0.241766
1.02041	0	-0.539373
1.02041	0.102564	-0.429872
1.02041	0.205128	-0.337848
1.02041	0.307692	-0.261953
1.02041	0.410256	-0.200881
1.02041	0.512821	-0.153365
1.02041	0.615385	-0.118182
1.02041	0.717949	-0.0941483
1.02041	0.820513	-0.0801228
1.02041	0.923077	-0.0750053
1.02041	1.02564	-0.0777371
1.02041	1.12821	-0.0873007
1.02041	1.23077	-0.10272
1.02041	1.33333	-0.123061
1.02041	1.4359	-0.147429
1.02041	1.53846	-0.174973
1.02041	1.64103	-0.204882
1.02041	1.74359	-0.236387
1.02041	1.84615	-0.26876
1.02041	1.94872	-0.301315
1.02041	2.05128	-0.333405
1.02041	2.15385	-0.364428
1.02041	2.25641	-0.393821
1.02041	2.35897	-0.421063
1.02041	2.46154	-0.445674
1.02041	2.5641	-0.467215
1.02041	2.66667	-0.48529
1.02041	2.76923	-0.499543
1.02041	2.87179	-0.509659
1.02041	2.97436	-0.515365
1.02041	3.07692	-0.516431
1.02041	3.17949	-0.512665
1.02041	3.28205	-0.503918
1.02041	3.38462	-0.490084
1.02041	3.48718	-0.471096
1.02041	3.58974	-0.446928
1.02041	3.69231	-0.417599
1.02041	3.79487	-0.383164
1.02041	3.89744	-0.343725
1.02041	4	-0.29942
1.12245	0	-0.494162
1.12245	0.102564	-0.388925
1.12245	0.205128	-0.300762
1.12245	0.307692	-0.228358
1.12245	0.410256	-0.170439
1.12245	0.512821	-0.12577
1.12245	0.615385	-0.093158
1.12245	0.717949	-0.0714495
1.12245	0.820513	-0.0595316
1.12245	0.923077	-0.056332
1.12245	1.02564	-0.0608186
1.12245	1.12821	-0.0719996
1.12245	1.23077	-0.0889237
1.12245	1.33333	-0.11068
1.12245	1.4359	-0.136398
1.12245	1.53846	-0.165248
1.12245	1.64103	-0.19644
1.12245	1.74359	-0.229224
1.12245	1.84615	-0.262892
1.12245	1.94872	-0.296775
1.12245	2.05128	-0.330244
1.12245	2.15385	-0.362713
1.12245	2.25641	-0.393634
1.12245	2.35897	-0.422499
1.12245	2.46154	-0.448843
1.12245	2.5641	-0.472238
1.12245	2.66667	-0.4923
1.12245	2.76923	-0.508682
1.12245	2.87179	-0.52108
1.12245	2.97436	-0.529229
1.12245	3.07692	-0.532905
1.12245	3.17949	-0.531924
1.12245	3.28205	-0.526142
1.12245	3.38462	-0.515457
1.12245	3.48718	-0.499806
1.12245	3.58974	-0.479166
1.12245	3.69231	-0.453556
1.12245	3.79487	-0.423034
1.12245	3.89744	-0.387699
1.12245	4	-0.34769
1.22449	0	-0.450735
1.22449	0.102564	-0.349701
1.22449	0.205128	-0.265326
1.22449	0.307692	-0.19633
1.22449	0.410256	-0.14147
1.22449	0.512821	-0.0995439
1.22449	0.615385	-0.0693889
1.22449	0.717949	-0.0498814
1.22449	0.820513	-0.0399372
1.22449	0.923077	-0.0385117
1.22449	1.02564	-0.0445993
1.22449	1.12821	-0.0572341
1.22449	1.23077	-0.0754896
1.22449	1.33333	-0.0984786
1.22449	1.4359	-0.125353
1.22449	1.53846	-0.155305
1.22449	1.64103	-0.187566
1.22449	1.74359	-0.221405
1.22449	1.84615	-0.256133
1.22449	1.94872	-0.291099
1.22449	2.05128	-0.325691
1.22449	2.15385	-0.359337
1.22449	2.25641	-0.391506
1.22449	2.35897	-0.421703
1.22449	2.46154	-0.449475
1.22449	2.5641	-0.474408
1.22449	2.66667	-0.496126
1.22449	2.76923	-0.514294
1.22449	2.87179	-0.528615
1.22449	2.97436	-0.538834
1.22449	3.07692	-0.544732
1.22449	3.17949	-0.546132
1.22449	3.28205	-0.542895
1.22449	3.38462	-0.534921
1.22449	3.48718	-0.522151
1.22449	3.58974	-0.504565
1.22449	3.69231	-0.482181
1.22449	3.79487	-0.455059
1.22449	3.89744	-0.423294
1.22449	4	-0.387026
1.32653	0	-0.409446
1.32653	0.102564	-0.312527
1.32653	0.205128	-0.231842
1.32653	0.307692	-0.166146
1.32653	0.410256	-0.114229
1.32653	0.512821	-0.0749207
1.32653	0.615385	-0.0470888
1.32653	0.717949	-0.0296396
1.32653	0.820513	-0.0215178
1.32653	0.923077	-0.0217064
1.32653	1.02564	-0.0292267
1.32653	1.12821	-0.0431386
1.32653	1.23077	-0.0625402
1.32653	1.33333	-0.0865679
1.32653	1.4359	-0.114397
1.32653	1.53846	-0.14524
1.32653	1.64103	-0.178349
1.32653	1.74359	-0.213015
1.32653	1.84615	-0.248565
1.32653	1.94872	-0.284366
1.32653	2.05128	-0.319824
1.32653	2.15385	-0.354382
1.32653	2.25641	-0.387521
1.32653	2.35897	-0.418764
1.32653	2.46154	-0.447667
1.32653	2.5641	-0.473828
1.32653	2.66667	-0.496883
1.32653	2.76923	-0.516505
1.32653	2.87179	-0.532406
1.32653	2.97436	-0.544338
1.32653	3.07692	-0.552089
1.32653	3.17949	-0.555487
1.32653	3.28205	-0.554396
1.32653	3.38462	-0.548722
1.32653	3.48718	-0.538407
1.32653	3.58974	-0.523432
1.32653	3.69231	-0.503815
1.32653	3.79487	-0.479615
1.32653	3.89744	-0.450928
1.32653	4	-0.417887
1.42857	0	-0.370623
1.42857	0.102564	-0.277705
1.42857	0.205128	-0.200591
1.42857	0.307692	-0.138067
1.42857	0.410256	-0.0889576
1.42857	0.512821	-0.0521234
1.42857	0.615385	-0.0264637
1.42857	0.717949	-0.0109144
1.42857	0.820513	-0.00444925
1.42857	0.923077	-0.00607894
1.42857	1.02564	-0.0148517
1.42857	1.12821	-0.029853
1.42857	1.23077	-0.0502057
1.42857	1.33333	-0.0750699
1.42857	1.4359	-0.103643
1.42857	1.53846	-0.135161
1.42857	1.64103	-0.168894
1.42857	1.74359	-0.204153
1.42857	1.84615	-0.240285
1.42857	1.94872	-0.276674
1.42857	2.05128	-0.312741
1.42857	2.15385	-0.347946
1.42857	2.25641	-0.381784
1.42857	2.35897	-0.413789
1.42857	2.46154	-0.443532
1.42857	2.5641	-0.470622
1.42857	2.66667	-0.494703
1.42857	2.76923	-0.51546
1.42857	2.87179	-0.532611
1.42857	2.97436	-0.545915
1.42857	3.07692	-0.555168
1.42857	3.17949	-0.5602
1.42857	3.28205	-0.560882
1.42857	3.38462	-0.55712
1.42857	3.48718	-0.54886
1.42857	3.58974	-0.536082
1.42857	3.69231	-0.518806
1.42857	3.79487	-0.497088
1.42857	3.89744	-0.471022
1.42857	4	-0.440738
1.53061	0	-0.334563
1.53061	0.102564	-0.245515
1.53061	0.205128	-0.171832
1.53061	0.307692	-0.112334
1.53061	0.410256	-0.0658796
1.53061	0.512821	-0.031361
1.53061	0.615385	-0.00770857
1.53061	0.717949	0.00611177
1.53061	0.820513	0.0110976
1.53061	0.923077	0.00821028
1.53061	1.02564	-0.00162513
1.53061	1.12821	-0.0175199
1.53061	1.23077	-0.0386214
1.53061	1.33333	-0.0641136
1.53061	1.4359	-0.0932166
1.53061	1.53846	-0.125187
1.53061	1.64103	-0.159316
1.53061	1.74359	-0.194935
1.53061	1.84615	-0.231408
1.53061	1.94872	-0.268136
1.53061	2.05128	-0.304557
1.53061	2.15385	-0.340146
1.53061	2.25641	-0.374413
1.53061	2.35897	-0.406904
1.53061	2.46154	-0.437203
1.53061	2.5641	-0.464929
1.53061	2.66667	-0.489736
1.53061	2.76923	-0.511318
1.53061	2.87179	-0.529403
1.53061	2.97436	-0.543754
1.53061	3.07692	-0.554172
1.53061	3.17949	-0.560495
1.53061	3.28205	-0.562596
1.53061	3.38462	-0.560384
1.53061	3.48718	-0.553805
1.53061	3.58974	-0.542841
1.53061	3.69231	-0.527511
1.53061	3.79487	-0.507869
1.53061	3.89744	-0.484007
1.53061	4	-0.456051
1.63265	0	-0.301536
1.63265	0.102564	-0.216207
1.63265	0.205128	-0.145799
1.63265	0.307692	-0.0891665
1.63265	0.410256	-0.0452009
1.63265	0.512821	-0.0128272
1.63265	0.615385	0.0089939
1.63265	0.717949	0.0212664
1.63265	0.820513	0.0249591
1.63265	0.923077	0.0210056
1.63265	1.02564	0.0103042
1.63265	1.12821	-0.00628194
1.63265	1.23077	-0.027925
1.63265	1.33333	-0.0538322
1.63265	1.4359	-0.0832463
1.63265	1.53846	-0.115445
1.63265	1.64103	-0.149742
1.63265	1.74359	-0.185484
1.63265	1.84615	-0.222056
1.63265	1.94872	-0.258876
1.63265	2.05128	-0.295399
1.63265	2.15385	-0.331113
1.63265	2.25641	-0.365543
1.63265	2.35897	-0.398249
1.63265	2.46154	-0.428825
1.63265	2.5641	-0.456902
1.63265	2.66667	-0.482146
1.63265	2.76923	-0.504256
1.63265	2.87179	-0.522968
1.63265	2.97436	-0.538055
1.63265	3.07692	-0.549321
1.63265	3.17949	-0.556609
1.63265	3.28205	-0.559796
1.63265	3.38462	-0.558792
1.63265	3.48718	-0.553547
1.63265	3.58974	-0.544042
1.63265	3.69231	-0.530295
1.63265	3.79487	-0.512358
1.63265	3.89744	-0.490321
1.63265	4	-0.464306
1.73469	0	-0.271782
1.73469	0.102564	-0.190004
1.73469	0.205128	-0.122701
1.73469	0.307692	-0.0687612
1.73469	0.410256	-0.0271078
1.73469	0.512821	0.00330178
1.73469	0.615385	0.023476
1.73469	0.717949	0.0343891
1.73469	0.820513	0.0369814
1.73469	0.923077	0.0321586
1.73469	1.02564	0.0207927
1.73469	1.12821	0.003721
1.73469	1.23077	-0.018253
1.73469	1.33333	-0.04436
1.73469	1.4359	-0.0738652
1.73469	1.53846	-0.106068
1.73469	1.64103	-0.140301
1.73469	1.74359	-0.175932
1.73469	1.84615	-0.212364
1.73469	1.94872	-0.249031
1.73469	2.05128	-0.285404
1.73469	2.15385	-0.320988
1.73469	2.25641	-0.355321
1.73469	2.35897	-0.387975
1.73469	2.46154	-0.418557
1.73469	2.5641	-0.44671
1.73469	2.66667	-0.472106
1.73469	2.76923	-0.494457
1.73469	2.87179	-0.513506
1.73469	2.97436	-0.52903
1.73469	3.07692	-0.540842
1.73469	3.17949	-0.548788
1.73469	3.28205	-0.552748
1.73469	3.38462	-0.552636
1.73469	3.48718	-0.548402
1.73469	3.58974	-0.540028
1.73469	3.69231	-0.527532
1.73469	3.79487	-0.510964
1.73469	3.89744	-0.490411
1.73469	4	-0.465992
1.83673	0	-0.24551
1.83673	0.102564	-0.167104
1.83673	0.205128	-0.102723
1.83673	0.307692	-0.0512917
1.83673	0.410256	-0.0117648
1.83673	0.512821	0.0168686
1.83673	0.615385	0.0355867
1.83673	0.717949	0.0453342
1.83673	0.820513	0.0470228
1.83673	0.923077	0.0415311
1.83673	1.02564	0.0297044
1.83673	1.12821	0.0123549
1.83673	1.23077	-0.00973839
1.83673	1.33333	-0.0358296
1.83673	1.4359	-0.0652059
1.83673	1.53846	-0.0971879
1.83673	1.64103	-0.131129
1.83673	1.74359	-0.166416
1.83673	1.84615	-0.202469
1.83673	1.94872	-0.238742
1.83673	2.05128	-0.274719
1.83673	2.15385	-0.309921
1.83673	2.25641	-0.343901
1.83673	2.35897	-0.376244
1.83673	2.46154	-0.406568
1.83673	2.5641	-0.434527
1.83673	2.66667	-0.459805
1.83673	2.76923	-0.48212
1.83673	2.87179	-0.501225
1.83673	2.97436	-0.516904
1.83673	3.07692	-0.528974
1.83673	3.17949	-0.537287
1.83673	3.28205	-0.541728
1.83673	3.38462	-0.542213
1.83673	3.48718	-0.538693
1.83673	3.58974	-0.531151
1.83673	3.69231	-0.519605
1.83673	3.79487	-0.504104
1.83673	3.89744	-0.484733
1.83673	4	-0.461606
1.93878	0	-0.222899
1.93878	0.102564	-0.147671
1.93878	0.205128	-0.0860214
1.93878	0.307692	-0.0369064
1.93878	0.410256	0.000686436
1.93878	0.512821	0.0277373
1.93878	0.615385	0.045194
1.93878	0.717949	0.0539726
1.93878	0.820513	0.0549565
1.93878	0.923077	0.0489972
1.93878	1.02564	0.0369141
1.93878	1.12821	0.0194941
1.93878	1.23077	-0.0025077
1.93878	1.33333	-0.0283686
1.93878	1.4359	-0.057398
1.93878	1.53846	-0.0889375
1.93878	1.64103	-0.122361
1.93878	1.74359	-0.157074
1.93878	1.84615	-0.192515
1.93878	1.94872	-0.228154
1.93878	2.05128	-0.263494
1.93878	2.15385	-0.298069
1.93878	2.25641	-0.331446
1.93878	2.35897	-0.363223
1.93878	2.46154	-0.393033
1.93878	2.5641	-0.420539
1.93878	2.66667	-0.445435
1.93878	2.76923	-0.46745
1.93878	2.87179	-0.486343
1.93878	2.97436	-0.501906
1.93878	3.07692	-0.513964
1.93878	3.17949	-0.522373
1.93878	3.28205	-0.527022
1.93878	3.38462	-0.52783
1.93878	3.48718	-0.524751
1.93878	3.58974	-0.51777
1.93878	3.69231	-0.506905
1.93878	3.79487	-0.492204
1.93878	3.89744	-0.473749
1.93878	4	-0.451653
2.04082	0	-0.204097
2.04082	0.102564	-0.131843
2.04082	0.205128	-0.0727243
2.04082	0.307692	-0.025727
2.04082	0.410256	0.0101292
2.04082	0.512821	0.0357944
2.04082	0.615385	0.052187
2.04082	0.717949	0.0601943
2.04082	0.820513	0.0606725
2.04082	0.923077	0.0544463
2.04082	1.02564	0.0423095
2.04082	1.12821	0.0250245
2.04082	1.23077	0.00332224
2.04082	1.33333	-0.0220972
2.04082	1.4359	-0.0505651
2.04082	1.53846	-0.0814442
2.04082	1.64103	-0.114128
2.04082	1.74359	-0.148042
2.04082	1.84615	-0.182642
2.04082	1.94872	-0.217415
2.04082	2.05128	-0.251881
2.04082	2.15385	-0.285589
2.04082	2.25641	-0.318121
2.04082	2.35897	-0.349088
2.04082	2.46154	-0.378135
2.04082	2.5641	-0.404937
2.04082	2.66667	-0.429199
2.04082	2.76923	-0.450659
2.04082	2.87179	-0.469085
2.04082	2.97436	-0.484278
2.04082	3.07692	-0.496068
2.04082	3.17949	-0.504318
2.04082	3.28205	-0.508921
2.04082	3.38462	-0.509803
2.04082	3.48718	-0.506918
2.04082	3.58974	-0.500254
2.04082	3.69231	-0.48983
2.04082	3.79487	-0.475696
2.04082	3.89744	-0.457932
2.04082	4	-0.43665
2.14286	0	-0.189219
2.14286	0.102564	-0.119728
2.14286	0.205128	-0.0629308
2.14286	0.307692	-0.0178474
2.14286	0.410256	0.0164732
2.14286	0.512821	0.0409515
2.14286	0.615385	0.0564775
2.14286	0.717949	0.0639107
2.14286	0.820513	0.0640804
2.14286	0.923077	0.0577856
2.14286	1.02564	0.0457947
2.14286	1.12821	0.0288458
2.14286	1.23077	0.00764691
2.14286	1.33333	-0.0171247
2.14286	1.4359	-0.0448219
2.14286	1.53846	-0.074828
2.14286	1.64103	-0.106557
2.14286	1.74359	-0.139452
2.14286	1.84615	-0.172988
2.14286	1.94872	-0.20667
2.14286	2.05128	-0.240033
2.14286	2.15385	-0.272642
2.14286	2.25641	-0.304094
2.14286	2.35897	-0.334014
2.14286	2.46154	-0.362059
2.14286	2.5641	-0.387915
2.14286	2.66667	-0.411301
2.14286	2.76923	-0.431964
2.14286	2.87179	-0.449682
2.14286	2.97436	-0.464264
2.14286	3.07692	-0.475547
2.14286	3.17949	-0.483402
2.14286	3.28205	-0.487727
2.14286	3.38462	-0.488453
2.14286	3.48718	-0.48554
2.14286	3.58974	-0.478979
2.14286	3.69231	-0.468789
2.14286	3.79487	-0.455024
2.14286	3.89744	-0.437764
2.14286	4	-0.417121
2.2449	0	-0.178349
2.2449	0.102564	-0.111398
2.2449	0.205128	-0.0567096
2.2449	0.307692	-0.0133321
2.2449	0.410256	0.019656
2.2449	0.512821	0.0431469
